date,country,cases,deaths
8/20/2015,Mali,7,0
8/20/2015,Nigeria,19,7
8/20/2015,Senegal,1,0
8/20/2015,Sierra Leone,8697,3586
8/20/2015,Spain,1,0
8/20/2015,United Kingdom,1,0
8/20/2015,US ,4,1
8/21/2015,Guinea,3334,2074
8/21/2015,Italy,1,0
8/21/2015,Liberia,3165,2
8/21/2015,Mali,7,0
8/21/2015,Nigeria,19,7
8/21/2015,Senegal,1,0
8/21/2015,Sierra Leone,8697,3586
8/21/2015,Spain,1,0
8/21/2015,United Kingdom,1,0
8/21/2015,US ,4,1
8/24/2015,Guinea,3334,2075
8/24/2015,Italy,1,0
8/24/2015,Liberia,3165,2
8/24/2015,Mali,7,0
8/24/2015,Nigeria,19,7
8/24/2015,Senegal,1,0
8/24/2015,Sierra Leone,8697,3586
8/24/2015,Spain,1,0
8/24/2015,United Kingdom,1,0
8/24/2015,US ,4,1
8/25/2015,Guinea,3335,2075
8/25/2015,Italy,1,0
8/25/2015,Liberia,3165,2
8/25/2015,Mali,7,0
8/25/2015,Nigeria,19,7
8/25/2015,Senegal,1,0
8/25/2015,Sierra Leone,8697,3586
8/25/2015,Spain,1,0
8/25/2015,United Kingdom,1,0
8/25/2015,US ,4,1
8/26/2015,Guinea,3335,2075
8/26/2015,Italy,1,0
8/26/2015,Liberia,3165,2
8/26/2015,Mali,7,0
8/26/2015,Nigeria,19,7
8/26/2015,Senegal,1,0
8/26/2015,Sierra Leone,8697,3586
8/26/2015,Spain,1,0
8/26/2015,United Kingdom,1,0
8/26/2015,US ,4,1
8/27/2015,Guinea,3336,2076
8/27/2015,Italy,1,0
8/27/2015,Liberia,3165,2
8/27/2015,Mali,7,0
8/27/2015,Nigeria,19,7
8/27/2015,Senegal,1,0
8/27/2015,Sierra Leone,8697,3586
8/27/2015,Spain,1,0
8/27/2015,United Kingdom,1,0
8/27/2015,US ,4,1
8/28/2015,Guinea,3336,2076
8/28/2015,Italy,1,0
8/28/2015,Liberia,3165,2
8/28/2015,Mali,7,0
8/28/2015,Nigeria,19,7
8/28/2015,Senegal,1,0
8/28/2015,Sierra Leone,8697,3586
8/28/2015,Spain,1,0
8/28/2015,United Kingdom,1,0
8/28/2015,US ,4,1
8/31/2015,Guinea,3337,2076
8/31/2015,Italy,1,0
8/31/2015,Liberia,3165,2
8/31/2015,Mali,7,0
8/31/2015,Nigeria,19,7
8/31/2015,Senegal,1,0
8/31/2015,Sierra Leone,8698,3587
8/31/2015,Spain,1,0
8/31/2015,United Kingdom,1,0
8/31/2015,US ,4,1
9/1/2015,Guinea,3337,2077
9/1/2015,Italy,1,0
9/1/2015,Liberia,3165,2
9/1/2015,Mali,7,0
9/1/2015,Nigeria,19,7
9/1/2015,Senegal,1,0
9/1/2015,Sierra Leone,8698,3587
9/1/2015,Spain,1,0
9/1/2015,United Kingdom,1,0
9/1/2015,US ,4,1
9/2/2015,Guinea,3337,2077
9/2/2015,Italy,1,0
9/2/2015,Liberia,3165,2
9/2/2015,Mali,7,0
9/2/2015,Nigeria,19,7
9/2/2015,Senegal,1,0
9/2/2015,Sierra Leone,8698,3587
9/2/2015,Spain,1,0
9/2/2015,United Kingdom,1,0
9/2/2015,US ,4,1
9/3/2015,Guinea,3338,2077
9/3/2015,Italy,1,0
9/3/2015,Liberia,3165,2
9/3/2015,Mali,7,0
9/3/2015,Nigeria,19,7
9/3/2015,Senegal,1,0
9/3/2015,Sierra Leone,8698,3587
9/3/2015,Spain,1,0
9/3/2015,United Kingdom,1,0
9/3/2015,US ,4,1
9/4/2015,Guinea,3338,2077
9/4/2015,Italy,1,0
9/4/2015,Liberia,3165,2
9/4/2015,Mali,7,0
9/4/2015,Nigeria,19,7
9/4/2015,Senegal,1,0
9/4/2015,Sierra Leone,8698,3587
9/4/2015,Spain,1,0
9/4/2015,United Kingdom,1,0
9/4/2015,US ,4,1
9/7/2015,Guinea,3338,2078
9/7/2015,Italy,1,0
9/7/2015,Liberia,3165,2
9/7/2015,Mali,7,0
9/7/2015,Nigeria,19,7
9/7/2015,Senegal,1,0
9/7/2015,Sierra Leone,8699,3587
9/7/2015,Spain,1,0
9/7/2015,United Kingdom,1,0
9/7/2015,US ,4,1
9/8/2015,Guinea,3338,2078
9/8/2015,Italy,1,0
9/8/2015,Liberia,3165,2
9/8/2015,Mali,7,0
9/8/2015,Nigeria,19,7
9/8/2015,Senegal,1,0
9/8/2015,Sierra Leone,8699,3587
9/8/2015,Spain,1,0
9/8/2015,United Kingdom,1,0
9/8/2015,US ,4,1
9/9/2015,Guinea,3338,2078
9/9/2015,Italy,1,0
9/9/2015,Liberia,3165,2
9/9/2015,Mali,7,0
9/9/2015,Nigeria,19,7
9/9/2015,Senegal,1,0
9/9/2015,Sierra Leone,8699,3587
9/9/2015,Spain,1,0
9/9/2015,United Kingdom,1,0
9/9/2015,US ,4,1
9/10/2015,Guinea,3338,2078
9/10/2015,Italy,1,0
9/10/2015,Liberia,3165,2
9/10/2015,Mali,7,0
9/10/2015,Nigeria,19,7
9/10/2015,Senegal,1,0
9/10/2015,Sierra Leone,8702,3587
9/10/2015,Spain,1,0
9/10/2015,United Kingdom,1,0
9/10/2015,US ,4,1
9/11/2015,Guinea,3338,2078
9/11/2015,Italy,1,0
9/11/2015,Liberia,3165,2
9/11/2015,Mali,7,0
9/11/2015,Nigeria,19,7
9/11/2015,Senegal,1,0
9/11/2015,Sierra Leone,8703,3587
9/11/2015,Spain,1,0
9/11/2015,United Kingdom,1,0
9/11/2015,US ,4,1
9/14/2015,Guinea,3338,2078
9/14/2015,Italy,1,0
9/14/2015,Liberia,3165,2
9/14/2015,Mali,7,0
9/14/2015,Nigeria,19,7
9/14/2015,Senegal,1,0
9/14/2015,Sierra Leone,8703,3587
9/14/2015,Spain,1,0
9/14/2015,United Kingdom,1,0
9/14/2015,US ,4,1
9/15/2015,Guinea,3338,2078
9/15/2015,Italy,1,0
9/15/2015,Liberia,3165,2
9/15/2015,Mali,7,0
9/15/2015,Nigeria,19,7
9/15/2015,Senegal,1,0
9/15/2015,Sierra Leone,8704,3587
9/15/2015,Spain,1,0
9/15/2015,United Kingdom,1,0
9/15/2015,US ,4,1
9/16/2015,Guinea,3338,2078
9/16/2015,Italy,1,0
9/16/2015,Liberia,3165,2
9/16/2015,Mali,7,0
9/16/2015,Nigeria,19,7
9/16/2015,Senegal,1,0
9/16/2015,Sierra Leone,8704,3587
9/16/2015,Spain,1,0
9/16/2015,United Kingdom,1,0
9/16/2015,US ,4,1
9/17/2015,Guinea,3338,2078
9/17/2015,Italy,1,0
9/17/2015,Liberia,3165,2
9/17/2015,Mali,7,0
9/17/2015,Nigeria,19,7
9/17/2015,Senegal,1,0
9/17/2015,Sierra Leone,8704,3589
9/17/2015,Spain,1,0
9/17/2015,United Kingdom,1,0
9/17/2015,US ,4,1
9/18/2015,Guinea,3339,2079
9/18/2015,Italy,1,0
9/18/2015,Liberia,3165,2
9/18/2015,Mali,7,0
9/18/2015,Nigeria,19,7
9/18/2015,Senegal,1,0
9/18/2015,Sierra Leone,8704,3589
9/18/2015,Spain,1,0
9/18/2015,United Kingdom,1,0
9/18/2015,US ,4,1
9/21/2015,Guinea,3340,2079
9/21/2015,Italy,1,0
9/21/2015,Liberia,3165,2
9/21/2015,Mali,7,0
9/21/2015,Nigeria,19,7
9/21/2015,Senegal,1,0
9/21/2015,Sierra Leone,8704,3589
9/21/2015,Spain,1,0
9/21/2015,United Kingdom,1,0
9/21/2015,US ,4,1
9/22/2015,Guinea,3340,2079
9/22/2015,Italy,1,0
9/22/2015,Liberia,3165,2
9/22/2015,Mali,7,0
9/22/2015,Nigeria,19,7
9/22/2015,Senegal,1,0
9/22/2015,Sierra Leone,8704,3589
9/22/2015,Spain,1,0
9/22/2015,United Kingdom,1,0
9/22/2015,US ,4,1
9/23/2015,Guinea,3340,2079
9/23/2015,Italy,1,0
9/23/2015,Liberia,3165,2
9/23/2015,Mali,7,0
9/23/2015,Nigeria,19,7
9/23/2015,Senegal,1,0
9/23/2015,Sierra Leone,8704,3589
9/23/2015,Spain,1,0
9/23/2015,United Kingdom,1,0
9/23/2015,US ,4,1
9/24/2015,Guinea,3340,2080
9/24/2015,Italy,1,0
9/24/2015,Liberia,3165,2
9/24/2015,Mali,7,0
9/24/2015,Nigeria,19,7
9/24/2015,Senegal,1,0
9/24/2015,Sierra Leone,8704,3589
9/24/2015,Spain,1,0
9/24/2015,United Kingdom,1,0
9/24/2015,US ,4,1
9/25/2015,Guinea,3340,2080
9/25/2015,Italy,1,0
9/25/2015,Liberia,3165,2
9/25/2015,Mali,7,0
9/25/2015,Nigeria,19,7
9/25/2015,Senegal,1,0
9/25/2015,Sierra Leone,8704,3589
9/25/2015,Spain,1,0
9/25/2015,United Kingdom,1,0
9/25/2015,US ,4,1
9/28/2015,Guinea,3342,2080
9/28/2015,Italy,1,0
9/28/2015,Liberia,3165,2
9/28/2015,Mali,7,0
9/28/2015,Nigeria,19,7
9/28/2015,Senegal,1,0
9/28/2015,Sierra Leone,8704,3589
9/28/2015,Spain,1,0
9/28/2015,United Kingdom,1,0
9/28/2015,US ,4,1
9/29/2015,Guinea,3344,2080
9/29/2015,Italy,1,0
9/29/2015,Liberia,3165,2
9/29/2015,Mali,7,0
9/29/2015,Nigeria,19,7
9/29/2015,Senegal,1,0
9/29/2015,Sierra Leone,8704,3589
9/29/2015,Spain,1,0
9/29/2015,United Kingdom,1,0
9/29/2015,US ,4,1
9/30/2015,Guinea,3344,2080
9/30/2015,Italy,1,0
9/30/2015,Liberia,3165,2
9/30/2015,Mali,7,0
9/30/2015,Nigeria,19,7
9/30/2015,Senegal,1,0
9/30/2015,Sierra Leone,8704,3589
9/30/2015,Spain,1,0
9/30/2015,United Kingdom,1,0
9/30/2015,US ,4,1
10/1/2015,Guinea,3344,2080
10/1/2015,Italy,1,0
10/1/2015,Liberia,3165,2
10/1/2015,Mali,7,0
10/1/2015,Nigeria,19,7
10/1/2015,Senegal,1,0
10/1/2015,Sierra Leone,8704,3589
10/1/2015,Spain,1,0
10/1/2015,United Kingdom,1,0
10/1/2015,US ,4,1
10/2/2015,Guinea,3344,2080
10/2/2015,Italy,1,0
10/2/2015,Liberia,3165,2
10/2/2015,Mali,7,0
10/2/2015,Nigeria,19,7
10/2/2015,Senegal,1,0
10/2/2015,Sierra Leone,8704,3589
10/2/2015,Spain,1,0
10/2/2015,United Kingdom,1,0
10/2/2015,US ,4,1
10/5/2015,Guinea,3344,2081
10/5/2015,Italy,1,0
10/5/2015,Liberia,3165,2
10/5/2015,Mali,7,0
10/5/2015,Nigeria,19,7
10/5/2015,Senegal,1,0
10/5/2015,Sierra Leone,8704,3589
10/5/2015,Spain,1,0
10/5/2015,United Kingdom,1,0
10/5/2015,US ,4,1
10/6/2015,Guinea,3344,2081
10/6/2015,Italy,1,0
10/6/2015,Liberia,3165,2
10/6/2015,Mali,7,0
10/6/2015,Nigeria,19,7
10/6/2015,Senegal,1,0
10/6/2015,Sierra Leone,8704,3589
10/6/2015,Spain,1,0
10/6/2015,United Kingdom,1,0
10/6/2015,US ,4,1
10/7/2015,Guinea,3344,2081
10/7/2015,Italy,1,0
10/7/2015,Liberia,3165,2
10/7/2015,Mali,7,0
10/7/2015,Nigeria,19,7
10/7/2015,Senegal,1,0
10/7/2015,Sierra Leone,8704,3589
10/7/2015,Spain,1,0
10/7/2015,United Kingdom,1,0
10/7/2015,US ,4,1
10/8/2015,Guinea,3344,2081
10/8/2015,Italy,1,0
10/8/2015,Liberia,3165,2
10/8/2015,Mali,7,0
10/8/2015,Nigeria,19,7
10/8/2015,Senegal,1,0
10/8/2015,Sierra Leone,8704,3589
10/8/2015,Spain,1,0
10/8/2015,United Kingdom,1,0
10/8/2015,US ,4,1
10/9/2015,Guinea,3344,2081
10/9/2015,Italy,1,0
10/9/2015,Liberia,3165,2
10/9/2015,Mali,7,0
10/9/2015,Nigeria,19,7
10/9/2015,Senegal,1,0
10/9/2015,Sierra Leone,8704,3589
10/9/2015,Spain,1,0
10/9/2015,United Kingdom,1,0
10/9/2015,US ,4,1
10/13/2015,Guinea,3344,2081
10/13/2015,Italy,1,0
10/13/2015,Liberia,3165,2
10/13/2015,Mali,7,0
10/13/2015,Nigeria,19,7
10/13/2015,Senegal,1,0
10/13/2015,Sierra Leone,8704,3589
10/13/2015,Spain,1,0
10/13/2015,United Kingdom,1,0
10/13/2015,US ,4,1
10/15/2015,Guinea,3345,2081
10/15/2015,Italy,1,0
10/15/2015,Liberia,3165,2
10/15/2015,Mali,7,0
10/15/2015,Nigeria,19,7
10/15/2015,Senegal,1,0
10/15/2015,Sierra Leone,8704,3589
10/15/2015,Spain,1,0
10/15/2015,United Kingdom,1,0
10/15/2015,US ,4,1
10/16/2015,Guinea,3346,2082
10/16/2015,Italy,1,0
10/16/2015,Liberia,3165,2
10/16/2015,Mali,7,0
10/16/2015,Nigeria,19,7
10/16/2015,Senegal,1,0
10/16/2015,Sierra Leone,8704,3589
10/16/2015,Spain,1,0
10/16/2015,United Kingdom,1,0
10/16/2015,US ,4,1
10/20/2015,Guinea,3347,2082
10/20/2015,Italy,1,0
10/20/2015,Liberia,3165,2
10/20/2015,Mali,7,0
10/20/2015,Nigeria,19,7
10/20/2015,Senegal,1,0
10/20/2015,Sierra Leone,8704,3589
10/20/2015,Spain,1,0
10/20/2015,United Kingdom,1,0
10/20/2015,US ,4,1
10/22/2015,Guinea,3347,2082
10/22/2015,Italy,1,0
10/22/2015,Liberia,3165,2
10/22/2015,Mali,7,0
10/22/2015,Nigeria,19,7
10/22/2015,Senegal,1,0
10/22/2015,Sierra Leone,8704,3589
10/22/2015,Spain,1,0
10/22/2015,United Kingdom,1,0
10/22/2015,US ,4,1
10/23/2015,Guinea,3347,2082
10/23/2015,Italy,1,0
10/23/2015,Liberia,3165,2
10/23/2015,Mali,7,0
10/23/2015,Nigeria,19,7
10/23/2015,Senegal,1,0
10/23/2015,Sierra Leone,8704,3589
10/23/2015,Spain,1,0
10/23/2015,United Kingdom,1,0
10/23/2015,US ,4,1
10/26/2015,Guinea,3350,2082
10/26/2015,Italy,1,0
10/26/2015,Liberia,3165,2
10/26/2015,Mali,7,0
10/26/2015,Nigeria,19,7
10/26/2015,Senegal,1,0
10/26/2015,Sierra Leone,8704,3589
10/26/2015,Spain,1,0
10/26/2015,United Kingdom,1,0
10/26/2015,US ,4,1
10/27/2015,Guinea,3350,2082
10/27/2015,Italy,1,0
10/27/2015,Liberia,3165,2
10/27/2015,Mali,7,0
10/27/2015,Nigeria,19,7
10/27/2015,Senegal,1,0
10/27/2015,Sierra Leone,8704,3589
10/27/2015,Spain,1,0
10/27/2015,United Kingdom,1,0
10/27/2015,US ,4,1
10/29/2015,Guinea,3350,2083
10/29/2015,Italy,1,0
10/29/2015,Liberia,3165,2
10/29/2015,Mali,7,0
10/29/2015,Nigeria,19,7
10/29/2015,Senegal,1,0
10/29/2015,Sierra Leone,8704,3589
10/29/2015,Spain,1,0
10/29/2015,United Kingdom,1,0
10/29/2015,US ,4,1
10/30/2015,Guinea,3350,2083
10/30/2015,Italy,1,0
10/30/2015,Liberia,3165,2
10/30/2015,Mali,7,0
10/30/2015,Nigeria,19,7
10/30/2015,Senegal,1,0
10/30/2015,Sierra Leone,8704,3589
10/30/2015,Spain,1,0
10/30/2015,United Kingdom,1,0
10/30/2015,US ,4,1
11/3/2015,Guinea,3351,2083
11/3/2015,Italy,1,0
11/3/2015,Liberia,3165,2
11/3/2015,Mali,7,0
11/3/2015,Nigeria,19,7
11/3/2015,Senegal,1,0
11/3/2015,Sierra Leone,8704,3589
11/3/2015,Spain,1,0
11/3/2015,United Kingdom,1,0
11/3/2015,US ,4,1
11/5/2015,Guinea,3351,2083
11/5/2015,Italy,1,0
11/5/2015,Liberia,3165,2
11/5/2015,Mali,7,0
11/5/2015,Nigeria,19,7
11/5/2015,Senegal,1,0
11/5/2015,Sierra Leone,8704,3589
11/5/2015,Spain,1,0
11/5/2015,United Kingdom,1,0
11/5/2015,US ,4,1
11/6/2015,Guinea,3351,2083
11/6/2015,Italy,1,0
11/6/2015,Liberia,3165,2
11/6/2015,Mali,7,0
11/6/2015,Nigeria,19,7
11/6/2015,Senegal,1,0
11/6/2015,Sierra Leone,8704,3589
11/6/2015,Spain,1,0
11/6/2015,United Kingdom,1,0
11/6/2015,US ,4,1
11/10/2015,Guinea,3351,2083
11/10/2015,Italy,1,0
11/10/2015,Liberia,3165,2
11/10/2015,Mali,7,0
11/10/2015,Nigeria,19,7
11/10/2015,Senegal,1,0
11/10/2015,Sierra Leone,8704,3589
11/10/2015,Spain,1,0
11/10/2015,United Kingdom,1,0
11/10/2015,US ,4,1
11/11/2015,Guinea,3351,2083
11/11/2015,Italy,1,0
11/11/2015,Liberia,3165,2
11/11/2015,Mali,7,0
11/11/2015,Nigeria,19,7
11/11/2015,Senegal,1,0
11/11/2015,Sierra Leone,8704,3589
11/11/2015,Spain,1,0
11/11/2015,United Kingdom,1,0
11/11/2015,US ,4,1
11/12/2015,Guinea,3351,2083
11/12/2015,Italy,1,0
11/12/2015,Liberia,3165,2
11/12/2015,Mali,7,0
11/12/2015,Nigeria,19,7
11/12/2015,Senegal,1,0
11/12/2015,Sierra Leone,8704,3589
11/12/2015,Spain,1,0
11/12/2015,United Kingdom,1,0
11/12/2015,US ,4,1
11/16/2015,Guinea,3351,2083
11/16/2015,Italy,1,0
11/16/2015,Liberia,3165,2
11/16/2015,Mali,7,0
11/16/2015,Nigeria,19,7
11/16/2015,Senegal,1,0
11/16/2015,Sierra Leone,8704,3589
11/16/2015,Spain,1,0
11/16/2015,United Kingdom,1,0
11/16/2015,US ,4,1
11/17/2015,Guinea,3351,2083
11/17/2015,Italy,1,0
11/17/2015,Liberia,3165,2
11/17/2015,Mali,7,0
11/17/2015,Nigeria,19,7
11/17/2015,Senegal,1,0
11/17/2015,Sierra Leone,8704,3589
11/17/2015,Spain,1,0
11/17/2015,United Kingdom,1,0
11/17/2015,US ,4,1
11/20/2015,Guinea,3351,2083
11/20/2015,Italy,1,0
11/20/2015,Liberia,3165,2
11/20/2015,Mali,7,0
11/20/2015,Nigeria,19,7
11/20/2015,Senegal,1,0
11/20/2015,Sierra Leone,8704,3589
11/20/2015,Spain,1,0
11/20/2015,United Kingdom,1,0
11/20/2015,US ,4,1
11/24/2015,Guinea,3351,2083
11/24/2015,Italy,1,0
11/24/2015,Liberia,3165,2
11/24/2015,Mali,7,0
11/24/2015,Nigeria,19,7
11/24/2015,Senegal,1,0
11/24/2015,Sierra Leone,8704,3589
11/24/2015,Spain,1,0
11/24/2015,United Kingdom,1,0
11/24/2015,US ,4,1
11/26/2015,Guinea,3351,2083
11/26/2015,Italy,1,0
11/26/2015,Liberia,3165,2
11/26/2015,Mali,7,0
11/26/2015,Nigeria,19,7
11/26/2015,Senegal,1,0
11/26/2015,Sierra Leone,8704,3589
11/26/2015,Spain,1,0
11/26/2015,United Kingdom,1,0
11/26/2015,US ,4,1
12/1/2015,Guinea,3351,2083
12/1/2015,Italy,1,0
12/1/2015,Liberia,3174,2
12/1/2015,Mali,7,0
12/1/2015,Nigeria,19,7
12/1/2015,Senegal,1,0
12/1/2015,Sierra Leone,8704,3589
12/1/2015,Spain,1,0
12/1/2015,United Kingdom,1,0
12/1/2015,US ,4,1
12/2/2015,Guinea,3351,2083
12/2/2015,Italy,1,0
12/2/2015,Liberia,3174,3
12/2/2015,Mali,7,0
12/2/2015,Nigeria,19,7
12/2/2015,Senegal,1,0
12/2/2015,Sierra Leone,8704,3589
12/2/2015,Spain,1,0
12/2/2015,United Kingdom,1,0
12/2/2015,US ,4,1
12/3/2015,Guinea,3351,2083
12/3/2015,Italy,1,0
12/3/2015,Liberia,3174,3
12/3/2015,Mali,7,0
12/3/2015,Nigeria,19,7
12/3/2015,Senegal,1,0
12/3/2015,Sierra Leone,8704,3589
12/3/2015,Spain,1,0
12/3/2015,United Kingdom,1,0
12/3/2015,US ,4,1
12/9/2015,Guinea,3351,2083
12/9/2015,Italy,1,0
12/9/2015,Liberia,3174,3
12/9/2015,Mali,7,0
12/9/2015,Nigeria,19,7
12/9/2015,Senegal,1,0
12/9/2015,Sierra Leone,8704,3589
12/9/2015,Spain,1,0
12/9/2015,United Kingdom,1,0
12/9/2015,US ,4,1
12/10/2015,Guinea,3351,2083
12/10/2015,Italy,1,0
12/10/2015,Liberia,3174,3
12/10/2015,Mali,7,0
12/10/2015,Nigeria,19,7
12/10/2015,Senegal,1,0
12/10/2015,Sierra Leone,8704,3589
12/10/2015,Spain,1,0
12/10/2015,United Kingdom,1,0
12/10/2015,US ,4,1
12/11/2015,Guinea,3351,2083
12/11/2015,Italy,1,0
12/11/2015,Liberia,3174,3
12/11/2015,Mali,7,0
12/11/2015,Nigeria,19,7
12/11/2015,Senegal,1,0
12/11/2015,Sierra Leone,8704,3589
12/11/2015,Spain,1,0
12/11/2015,United Kingdom,1,0
12/11/2015,US ,4,1
12/15/2015,Guinea,3351,2083
12/15/2015,Italy,1,0
12/15/2015,Liberia,3174,3
12/15/2015,Mali,7,0
12/15/2015,Nigeria,19,7
12/15/2015,Senegal,1,0
12/15/2015,Sierra Leone,8704,3589
12/15/2015,Spain,1,0
12/15/2015,United Kingdom,1,0
12/15/2015,US ,4,1
12/16/2015,Guinea,3351,2083
12/16/2015,Italy,1,0
12/16/2015,Liberia,3174,3
12/16/2015,Mali,7,0
12/16/2015,Nigeria,19,7
12/16/2015,Senegal,1,0
12/16/2015,Sierra Leone,8704,3589
12/16/2015,Spain,1,0
12/16/2015,United Kingdom,1,0
12/16/2015,US ,4,1
12/17/2015,Guinea,3351,2083
12/17/2015,Italy,1,0
12/17/2015,Liberia,3174,3
12/17/2015,Mali,7,0
12/17/2015,Nigeria,19,7
12/17/2015,Senegal,1,0
12/17/2015,Sierra Leone,8704,3589
12/17/2015,Spain,1,0
12/17/2015,United Kingdom,1,0
12/17/2015,US ,4,1
12/22/2015,Guinea,3351,2083
12/22/2015,Italy,1,0
12/22/2015,Liberia,3174,3
12/22/2015,Mali,7,0
12/22/2015,Nigeria,19,7
12/22/2015,Senegal,1,0
12/22/2015,Sierra Leone,8704,3589
12/22/2015,Spain,1,0
12/22/2015,United Kingdom,1,0
12/22/2015,US ,4,1
12/23/2015,Guinea,3351,2083
12/23/2015,Italy,1,0
12/23/2015,Liberia,3174,3
12/23/2015,Mali,7,0
12/23/2015,Nigeria,19,7
12/23/2015,Senegal,1,0
12/23/2015,Sierra Leone,8704,3589
12/23/2015,Spain,1,0
12/23/2015,United Kingdom,1,0
12/23/2015,US ,4,1
12/29/2015,Guinea,3351,2083
12/29/2015,Italy,1,0
12/29/2015,Liberia,3174,3
12/29/2015,Mali,7,0
12/29/2015,Nigeria,19,7
12/29/2015,Senegal,1,0
12/29/2015,Sierra Leone,8704,3589
12/29/2015,Spain,1,0
12/29/2015,United Kingdom,1,0
12/29/2015,US ,4,1
3/23/2016,Guinea,3351,2083
3/23/2016,Italy,1,0
3/23/2016,Liberia,3176,5
3/23/2016,Mali,7,0
3/23/2016,Nigeria,19,7
3/23/2016,Senegal,1,0
3/23/2016,Sierra Leone,8704,3589
3/23/2016,Spain,1,0
3/23/2016,United Kingdom,1,0
3/23/2016,US ,4,1
